customer_key;customer_number;customer_name;category;age;age_group;customer_segment;last_order_date;recency;total_orders;total_sales;total_quantity;total_products;lifespan;avg_order_value;avg_monthly_spend
945;AW00011944;Rachael Rodriguez;Bikes;69;50 and above;Regular;20.12.2013;141;3;4657;3;3;26;1552.333333333333;179.115384615384
950;AW00011949;Julia Brooks;Accessories;39;30-39;New;24.09.2013;144;2;70;2;2;2;35.000000000000;35.000000000000
953;AW00011952;Dorothy Robinson;Bikes;65;50 and above;VIP;07.08.2013;145;3;8079;3;3;22;2693.000000000000;367.227272727272
953;AW00011952;Dorothy Robinson;Clothing;65;50 and above;New;11.03.2013;150;1;54;1;1;0;54.000000000000;54.000000000000
958;AW00011957;Courtney Hernandez;Accessories;46;40-49;New;08.01.2014;140;2;91;6;6;11;45.500000000000;8.272727272727
967;AW00011966;Rafael Black;Accessories;58;50 and above;New;27.11.2013;142;2;31;3;3;0;15.500000000000;31.000000000000
977;AW00011976;Audrey Ramos;Bikes;55;50 and above;VIP;25.08.2013;145;3;8054;3;3;22;2684.666666666666;366.090909090909
982;AW00011981;Alexandria Howard;Accessories;63;50 and above;New;28.01.2014;140;2;56;5;5;9;28.000000000000;6.222222222222
992;AW00011991;Frederick Martinez;Bikes;57;50 and above;VIP;19.12.2013;141;3;8079;3;3;25;2693.000000000000;323.160000000000
995;AW00011994;Leah Hu;Accessories;48;40-49;New;23.08.2013;145;2;90;2;2;4;45.000000000000;22.500000000000
1000;AW00011999;Johnny Shan;Accessories;60;50 and above;New;02.08.2013;145;2;84;5;5;5;42.000000000000;16.800000000000
1004;AW00012003;Audrey Munoz;Accessories;46;40-49;New;10.08.2013;145;2;90;2;2;5;45.000000000000;18.000000000000
1005;AW00012004;Jarrod Suri;Accessories;51;50 and above;New;08.08.2013;145;1;35;1;1;0;35.000000000000;35.000000000000
1008;AW00012007;Shannon Sun;Accessories;58;50 and above;New;21.09.2013;144;2;114;5;4;5;57.000000000000;22.800000000000
1009;AW00012008;Sharon Yuan;Clothing;58;50 and above;New;20.01.2014;140;2;48;2;2;1;24.000000000000;48.000000000000
1010;AW00012009;Ann Martinez;Clothing;62;50 and above;New;25.04.2013;149;1;24;1;1;0;24.000000000000;24.000000000000
1011;AW00012010;Max Serrano;Bikes;63;50 and above;VIP;06.08.2013;145;3;8079;3;3;20;2693.000000000000;403.950000000000
1011;AW00012010;Max Serrano;Clothing;63;50 and above;New;06.08.2013;145;2;74;2;2;4;37.000000000000;18.500000000000
1013;AW00012012;Monica Schmidt;Clothing;54;50 and above;New;13.02.2013;151;1;9;1;1;0;9.000000000000;9.000000000000
1014;AW00012013;Kayla Lewis;Bikes;67;50 and above;Regular;09.03.2013;150;2;3940;2;2;15;1970.000000000000;262.666666666666
1016;AW00012015;Jacob White;Accessories;43;40-49;New;22.04.2013;149;1;62;3;3;0;62.000000000000;62.000000000000
1020;AW00012019;Gabrielle Cox;Accessories;39;30-39;New;25.09.2013;144;1;75;3;3;0;75.000000000000;75.000000000000
1023;AW00012022;Jose Wright;Accessories;39;30-39;New;02.09.2013;144;2;86;5;5;1;43.000000000000;86.000000000000
1033;AW00012032;Tyler Taylor;Bikes;41;40-49;New;20.02.2013;151;1;565;1;1;0;565.000000000000;565.000000000000
1038;AW00012037;Patricia Chapman;Bikes;76;50 and above;VIP;09.09.2013;144;3;6910;3;3;21;2303.333333333333;329.047619047619
1041;AW00012040;Richard Torres;Accessories;43;40-49;New;13.02.2013;151;1;42;3;3;0;42.000000000000;42.000000000000
1044;AW00012043;Carson Patterson;Clothing;45;40-49;New;13.12.2013;141;1;9;1;1;0;9.000000000000;9.000000000000
1046;AW00012045;Luis Russell;Accessories;46;40-49;New;20.05.2013;148;1;57;2;2;0;57.000000000000;57.000000000000
1046;AW00012045;Luis Russell;Clothing;46;40-49;New;02.11.2013;142;1;9;1;1;0;9.000000000000;9.000000000000
1049;AW00012048;Kayla Coleman;Accessories;42;40-49;New;26.11.2013;142;1;75;3;3;0;75.000000000000;75.000000000000
1051;AW00012050;Aaron Young;Bikes;47;40-49;VIP;06.02.2013;151;2;5898;2;2;15;2949.000000000000;393.200000000000
1051;AW00012050;Aaron Young;Clothing;47;40-49;New;06.02.2013;151;1;64;1;1;0;64.000000000000;64.000000000000
1056;AW00012055;Arianna Richardson;Clothing;51;50 and above;New;30.12.2013;141;1;9;1;1;0;9.000000000000;9.000000000000
1057;AW00012056;Ian Ward;Accessories;78;50 and above;New;03.01.2014;140;4;200;10;7;7;50.000000000000;28.571428571428
1058;AW00012057;Madeline Collins;Clothing;77;50 and above;New;26.02.2013;151;1;50;1;1;0;50.000000000000;50.000000000000
1063;AW00012062;Edward Long;Accessories;76;50 and above;New;24.02.2013;151;1;37;2;2;0;37.000000000000;37.000000000000
1065;AW00012064;John White;Accessories;70;50 and above;New;28.11.2013;142;1;48;3;3;0;48.000000000000;48.000000000000
1088;AW00012087;Sean Cook;Accessories;67;50 and above;New;15.01.2014;140;1;42;3;3;0;42.000000000000;42.000000000000
1089;AW00012088;Lauren Thompson;Accessories;72;50 and above;New;25.01.2014;140;1;62;3;3;0;62.000000000000;62.000000000000
1104;AW00012103;Chloe White;Bikes;65;50 and above;VIP;21.03.2013;150;2;5898;2;2;16;2949.000000000000;368.625000000000
1104;AW00012103;Chloe White;Clothing;65;50 and above;New;21.03.2013;150;1;24;1;1;0;24.000000000000;24.000000000000
1113;AW00012112;Arianna Henderson;Accessories;70;50 and above;New;18.03.2013;150;1;57;2;2;0;57.000000000000;57.000000000000
1113;AW00012112;Arianna Henderson;Bikes;70;50 and above;VIP;18.03.2013;150;2;5873;2;2;16;2936.500000000000;367.062500000000
1117;AW00012116;Amanda Gray;Accessories;69;50 and above;New;22.03.2013;150;1;35;1;1;0;35.000000000000;35.000000000000
1122;AW00012121;Logan Wilson;Accessories;67;50 and above;New;29.07.2013;146;1;48;3;3;0;48.000000000000;48.000000000000
1123;AW00012122;Destiny Coleman;Accessories;67;50 and above;New;05.03.2013;150;1;135;3;3;0;135.000000000000;135.000000000000
1129;AW00012128;Kristy Munoz;Accessories;58;50 and above;New;26.11.2013;142;2;155;2;2;8;77.500000000000;19.375000000000
1129;AW00012128;Kristy Munoz;Clothing;58;50 and above;New;04.12.2013;141;2;72;3;2;1;36.000000000000;72.000000000000
1133;AW00012132;Kaitlyn Henderson;Bikes;64;50 and above;VIP;17.10.2013;143;5;13084;5;4;33;2616.800000000000;396.484848484848
1134;AW00012133;Colleen Xie;Bikes;64;50 and above;VIP;01.12.2013;141;4;5673;4;4;22;1418.250000000000;257.863636363636
1141;AW00012140;Oscar Russell;Clothing;55;50 and above;New;29.10.2013;143;2;18;2;1;2;9.000000000000;9.000000000000
1144;AW00012143;Logan Turner;Bikes;54;50 and above;VIP;19.03.2013;150;2;5873;2;2;16;2936.500000000000;367.062500000000
1145;AW00012144;Kelly Jenkins;Accessories;54;50 and above;New;05.11.2013;142;2;50;4;4;8;25.000000000000;6.250000000000
1146;AW00012145;Brandon Butler;Accessories;49;40-49;New;31.12.2013;141;2;83;4;4;1;41.500000000000;83.000000000000
1146;AW00012145;Brandon Butler;Clothing;49;40-49;New;31.12.2013;141;1;50;1;1;0;50.000000000000;50.000000000000
1152;AW00012151;Steven Kelly;Accessories;56;50 and above;New;06.03.2013;150;1;22;1;1;0;22.000000000000;22.000000000000
1153;AW00012152;Adrian Ramirez;Bikes;50;50 and above;VIP;07.03.2013;150;2;5898;2;2;17;2949.000000000000;346.941176470588
1157;AW00012156;Bonnie Raji;Bikes;86;50 and above;VIP;04.03.2013;150;2;5898;2;2;16;2949.000000000000;368.625000000000
1161;AW00012160;Jaclyn Zhang;Accessories;56;50 and above;New;08.03.2013;150;1;22;1;1;0;22.000000000000;22.000000000000
1161;AW00012160;Jaclyn Zhang;Clothing;56;50 and above;New;08.03.2013;150;1;50;1;1;0;50.000000000000;50.000000000000
1165;AW00012164;Noah Butler;Bikes;51;50 and above;VIP;01.03.2013;150;2;5873;2;2;16;2936.500000000000;367.062500000000
1166;AW00012165;Caleb Flores;Accessories;58;50 and above;New;05.07.2013;146;4;247;11;9;6;61.750000000000;41.166666666666
9995;AW00020994;Autumn Ma;Accessories;40;40-49;New;02.04.2013;149;1;49;3;3;0;49.000000000000;49.000000000000
9995;AW00020994;Autumn Ma;Clothing;40;40-49;New;02.04.2013;149;1;24;1;1;0;24.000000000000;24.000000000000
10000;AW00020999;Carolyn Garcia;Bikes;42;40-49;Regular;15.04.2013;149;2;2722;2;2;15;1361.000000000000;181.466666666666
10002;AW00021001;Clinton Gutierrez;Bikes;42;40-49;Regular;30.04.2013;149;2;2983;2;2;15;1491.500000000000;198.866666666666
10015;AW00021014;Diana Carlson;Bikes;62;50 and above;New;16.01.2013;152;1;540;1;1;0;540.000000000000;540.000000000000
10015;AW00021014;Diana Carlson;Clothing;62;50 and above;New;16.01.2013;152;1;54;1;1;0;54.000000000000;54.000000000000
10017;AW00021016;Michele Kapoor;Bikes;54;50 and above;New;29.10.2013;143;2;1903;2;2;10;951.500000000000;190.300000000000
10022;AW00021021;Gary Serrano;Bikes;60;50 and above;New;05.02.2013;151;1;540;1;1;0;540.000000000000;540.000000000000
10022;AW00021021;Gary Serrano;Clothing;60;50 and above;New;05.02.2013;151;1;64;1;1;0;64.000000000000;64.000000000000
10028;AW00021027;Luke Nelson;Clothing;50;50 and above;New;05.06.2013;147;1;54;1;1;0;54.000000000000;54.000000000000
10033;AW00021032;Brendan Shan;Accessories;50;50 and above;New;12.11.2013;142;1;5;1;1;0;5.000000000000;5.000000000000
10034;AW00021033;Preston Subram;Bikes;50;50 and above;New;11.02.2013;151;1;540;1;1;0;540.000000000000;540.000000000000
10039;AW00021038;Pedro Lopez;Bikes;50;50 and above;New;03.12.2013;141;1;565;1;1;0;565.000000000000;565.000000000000
10042;AW00021041;Eddie Serrano;Bikes;67;50 and above;New;04.02.2013;151;1;540;1;1;0;540.000000000000;540.000000000000
10050;AW00021049;James Sharma;Accessories;52;50 and above;New;16.07.2013;146;1;32;2;2;0;32.000000000000;32.000000000000
10053;AW00021052;Sheena Xu;Bikes;52;50 and above;New;03.12.2013;141;1;1120;1;1;0;1120.000000000000;1120.000000000000
10058;AW00021057;Elizabeth Butler;Accessories;95;50 and above;New;04.11.2013;142;1;75;3;3;0;75.000000000000;75.000000000000
10059;AW00021058;Meredith Suri;Accessories;53;50 and above;New;23.06.2013;147;1;60;3;3;0;60.000000000000;60.000000000000
10061;AW00021060;Jaclyn Tang;Bikes;52;50 and above;New;25.07.2013;146;2;2484;2;2;9;1242.000000000000;276.000000000000
10064;AW00021063;Louis Li;Accessories;48;40-49;New;21.04.2013;149;1;60;3;3;0;60.000000000000;60.000000000000
10083;AW00021082;Jason Edwards;Clothing;50;50 and above;New;22.07.2013;146;1;59;2;2;0;59.000000000000;59.000000000000
10084;AW00021083;Trisha Chen;Accessories;51;50 and above;New;21.01.2014;140;1;30;1;1;0;30.000000000000;30.000000000000
10089;AW00021088;Alvin Anand;Accessories;49;40-49;New;05.04.2013;149;1;21;1;1;0;21.000000000000;21.000000000000
10098;AW00021097;Gary Ruiz;Accessories;43;40-49;New;19.08.2013;145;1;5;1;1;0;5.000000000000;5.000000000000
10111;AW00021110;Brent Zeng;Accessories;41;40-49;New;14.02.2013;151;1;35;2;2;0;35.000000000000;35.000000000000
10116;AW00021115;Bobby Raman;Accessories;43;40-49;New;21.04.2013;149;1;5;1;1;0;5.000000000000;5.000000000000
10130;AW00021129;Rafael Wang;Clothing;45;40-49;New;18.12.2013;141;1;9;1;1;0;9.000000000000;9.000000000000
10131;AW00021130;Mackenzie Ward;Bikes;44;40-49;New;13.06.2013;147;2;2484;2;2;8;1242.000000000000;310.500000000000
10136;AW00021135;Raul Raji;Clothing;39;30-39;New;20.04.2013;149;1;54;1;1;0;54.000000000000;54.000000000000
10139;AW00021138;Kaylee Phillips;Accessories;47;40-49;New;04.12.2013;141;1;2;1;1;0;2.000000000000;2.000000000000
10140;AW00021139;Alex Adams;Bikes;52;50 and above;New;25.08.2013;145;1;1701;1;1;0;1701.000000000000;1701.000000000000
10145;AW00021144;Lucas Richardson;Bikes;53;50 and above;New;09.09.2013;144;1;1120;1;1;0;1120.000000000000;1120.000000000000
10152;AW00021151;Aaron Campbell;Accessories;52;50 and above;New;10.09.2013;144;1;35;1;1;0;35.000000000000;35.000000000000
10153;AW00021152;Amanda Hill;Accessories;52;50 and above;New;01.09.2013;144;1;14;2;2;0;14.000000000000;14.000000000000
10156;AW00021155;Jeremiah Flores;Accessories;60;50 and above;New;09.09.2013;144;1;35;1;1;0;35.000000000000;35.000000000000
10160;AW00021159;Kaitlyn Rodriguez;Accessories;55;50 and above;New;20.02.2013;151;1;50;3;3;0;50.000000000000;50.000000000000
10164;AW00021163;William Williams;Accessories;51;50 and above;New;28.01.2014;140;1;73;3;3;0;73.000000000000;73.000000000000
10167;AW00021166;Tamara Yuan;Accessories;51;50 and above;New;09.08.2013;145;1;14;2;2;0;14.000000000000;14.000000000000
10170;AW00021169;Nancy Arun;Bikes;49;40-49;Regular;01.08.2013;145;2;4625;2;1;19;2312.500000000000;243.421052631578
10175;AW00021174;Andre Smith;Accessories;42;40-49;New;19.09.2013;144;1;42;3;3;0;42.000000000000;42.000000000000
10186;AW00021185;Gilbert Jai;Accessories;52;50 and above;New;31.12.2013;141;1;40;2;2;0;40.000000000000;40.000000000000
10198;AW00021197;Sheena Pal;Bikes;48;40-49;Regular;08.09.2013;144;2;3883;2;2;20;1941.500000000000;194.150000000000
10199;AW00021198;Madison Williams;Accessories;59;50 and above;New;01.10.2013;143;1;70;3;3;0;70.000000000000;70.000000000000
10202;AW00021201;Anna Rogers;Bikes;91;50 and above;Regular;15.08.2013;145;2;4886;2;2;19;2443.000000000000;257.157894736842
10203;AW00021202;Theresa Torres;Accessories;54;50 and above;New;27.08.2013;145;1;8;1;1;0;8.000000000000;8.000000000000
10205;AW00021204;Candice Lu;Accessories;53;50 and above;New;22.09.2013;144;1;75;3;3;0;75.000000000000;75.000000000000
10210;AW00021209;Randall Moreno;Accessories;55;50 and above;New;07.09.2013;144;1;40;2;2;0;40.000000000000;40.000000000000
10211;AW00021210;Colin Luo;Accessories;55;50 and above;New;24.03.2013;150;1;40;2;2;0;40.000000000000;40.000000000000
10215;AW00021214;Corey She;Accessories;56;50 and above;New;04.09.2013;144;1;35;1;1;0;35.000000000000;35.000000000000
10219;AW00021218;Wyatt Rodriguez;Accessories;57;50 and above;New;04.09.2013;144;1;37;2;2;0;37.000000000000;37.000000000000
10224;AW00021223;Evelyn Suri;Accessories;58;50 and above;New;25.03.2013;150;1;57;2;2;0;57.000000000000;57.000000000000
10231;AW00021230;Carla Rodriguez;Accessories;66;50 and above;New;21.09.2013;144;1;27;2;2;0;27.000000000000;27.000000000000
10240;AW00021239;Christy Liang;Accessories;82;50 and above;New;30.06.2013;147;1;7;2;2;0;7.000000000000;7.000000000000
10247;AW00021246;Samuel Nelson;Bikes;41;40-49;New;17.09.2013;144;1;1120;1;1;0;1120.000000000000;1120.000000000000
10249;AW00021248;Ramon Li;Accessories;82;50 and above;New;10.08.2013;145;1;35;2;2;0;35.000000000000;35.000000000000
10251;AW00021250;Fernando Coleman;Accessories;42;40-49;New;24.04.2013;149;1;15;2;2;0;15.000000000000;15.000000000000
10263;AW00021262;Sara Edwards;Clothing;44;40-49;New;06.12.2013;141;1;54;1;1;0;54.000000000000;54.000000000000
10268;AW00021267;Charles Parker;Accessories;46;40-49;New;07.09.2013;144;1;35;1;1;0;35.000000000000;35.000000000000
10270;AW00021269;Blake Clark;Accessories;46;40-49;New;06.10.2013;143;1;35;1;1;0;35.000000000000;35.000000000000
10271;AW00021270;Daniel Jackson;Clothing;52;50 and above;New;06.07.2013;146;1;64;1;1;0;64.000000000000;64.000000000000
10273;AW00021272;Nicole Ward;Bikes;46;40-49;Regular;28.12.2013;141;2;4366;2;2;16;2183.000000000000;272.875000000000
10273;AW00021272;Nicole Ward;Clothing;46;40-49;New;28.12.2013;141;1;54;1;1;0;54.000000000000;54.000000000000
10284;AW00021283;Orlando Jim├®nez;Clothing;69;50 and above;New;14.04.2013;149;1;63;2;2;0;63.000000000000;63.000000000000
10295;AW00021294;David Foster;Accessories;58;50 and above;New;12.04.2013;149;1;10;1;1;0;10.000000000000;10.000000000000
10298;AW00021297;Melanie Murphy;Bikes;53;50 and above;New;16.12.2013;141;1;1701;1;1;0;1701.000000000000;1701.000000000000
10302;AW00021301;Sierra Gonzalez;Accessories;59;50 and above;New;19.01.2014;140;1;15;2;2;0;15.000000000000;15.000000000000
10309;AW00021308;Kayla Garcia;Accessories;65;50 and above;New;09.12.2013;141;1;57;2;2;0;57.000000000000;57.000000000000
10314;AW00021313;Beth Diaz;Bikes;79;50 and above;New;20.05.2013;148;1;1120;1;1;0;1120.000000000000;1120.000000000000
10318;AW00021317;Lauren Rivera;Clothing;83;50 and above;New;24.06.2013;147;1;59;2;2;0;59.000000000000;59.000000000000
10341;AW00021340;Adam Wang;Accessories;83;50 and above;New;09.05.2013;148;1;23;3;3;0;23.000000000000;23.000000000000
10349;AW00021348;Alexis Patterson;Accessories;80;50 and above;New;11.12.2013;141;1;23;3;3;0;23.000000000000;23.000000000000
10349;AW00021348;Alexis Patterson;Bikes;80;50 and above;Regular;11.12.2013;141;2;4369;2;2;15;2184.500000000000;291.266666666666
10356;AW00021355;Mya Diaz;Bikes;78;50 and above;New;01.10.2013;143;1;1120;1;1;0;1120.000000000000;1120.000000000000
10358;AW00021357;Jada Nelson;Clothing;79;50 and above;New;29.09.2013;144;1;50;1;1;0;50.000000000000;50.000000000000
10363;AW00021362;Angel Evans;Accessories;67;50 and above;New;19.01.2014;140;1;40;2;2;0;40.000000000000;40.000000000000
10369;AW00021368;Mason Collins;Accessories;42;40-49;New;29.06.2013;147;1;15;2;2;0;15.000000000000;15.000000000000
10370;AW00021369;Sarah Rodriguez;Bikes;43;40-49;New;29.09.2013;144;1;1120;1;1;0;1120.000000000000;1120.000000000000
10383;AW00021382;Brad Chander;Clothing;64;50 and above;New;09.02.2013;151;1;70;1;1;0;70.000000000000;70.000000000000
10388;AW00021387;Nelson Diaz;Accessories;68;50 and above;New;28.05.2013;148;1;23;2;2;0;23.000000000000;23.000000000000
10398;AW00021397;Mason Howard;Accessories;39;30-39;New;17.07.2013;146;1;50;3;3;0;50.000000000000;50.000000000000
10399;AW00021398;Ethan Diaz;Accessories;39;30-39;New;25.11.2013;142;1;15;2;2;0;15.000000000000;15.000000000000
10425;AW00021424;Emily Alexander;Bikes;52;50 and above;New;09.10.2013;143;1;1120;1;1;0;1120.000000000000;1120.000000000000
10425;AW00021424;Emily Alexander;Clothing;52;50 and above;New;09.10.2013;143;1;50;1;1;0;50.000000000000;50.000000000000
10428;AW00021427;Kelly Foster;Accessories;63;50 and above;New;28.11.2013;142;1;35;1;1;0;35.000000000000;35.000000000000
10430;AW00021429;Isabella Sandberg;Bikes;47;40-49;New;18.12.2013;141;1;1120;1;1;0;1120.000000000000;1120.000000000000
10434;AW00021433;Gerald Martinez;Clothing;49;40-49;New;19.08.2013;145;1;54;1;1;0;54.000000000000;54.000000000000
10436;AW00021435;Connor Alexander;Clothing;49;40-49;New;18.12.2013;141;1;50;1;1;0;50.000000000000;50.000000000000
10439;AW00021438;Edward Price;Bikes;58;50 and above;New;10.01.2013;152;1;540;1;1;0;540.000000000000;540.000000000000
10442;AW00021441;Edward Nelson;Accessories;72;50 and above;New;13.01.2014;140;1;7;2;2;0;7.000000000000;7.000000000000
10449;AW00021448;Jenna Nelson;Bikes;77;50 and above;New;20.01.2013;152;1;540;1;1;0;540.000000000000;540.000000000000
10449;AW00021448;Jenna Nelson;Clothing;77;50 and above;New;20.01.2013;152;1;24;1;1;0;24.000000000000;24.000000000000
10461;AW00021460;Jack Carter;Accessories;74;50 and above;New;22.07.2013;146;1;15;2;2;0;15.000000000000;15.000000000000
10462;AW00021461;Elizabeth Simmons;Accessories;75;50 and above;New;30.10.2013;143;1;142;2;2;0;142.000000000000;142.000000000000
10465;AW00021464;Miguel Griffin;Accessories;75;50 and above;New;21.11.2013;142;1;77;2;2;0;77.000000000000;77.000000000000
10466;AW00021465;Austin Shan;Bikes;74;50 and above;New;10.01.2013;152;1;540;1;1;0;540.000000000000;540.000000000000
10468;AW00021467;David Harris;Clothing;73;50 and above;New;18.09.2013;144;1;9;1;1;0;9.000000000000;9.000000000000
10470;AW00021469;Caitlin Bell;Bikes;72;50 and above;New;10.01.2013;152;1;540;1;1;0;540.000000000000;540.000000000000
10477;AW00021476;Hunter Jenkins;Bikes;71;50 and above;New;23.10.2013;143;1;1120;1;1;0;1120.000000000000;1120.000000000000
10483;AW00021482;Haley Flores;Bikes;70;50 and above;New;29.09.2013;144;1;1120;1;1;0;1120.000000000000;1120.000000000000
10489;AW00021488;Madison Henderson;Bikes;70;50 and above;New;12.01.2013;152;1;540;1;1;0;540.000000000000;540.000000000000
10499;AW00021498;Cameron Wilson;Accessories;63;50 and above;New;14.11.2013;142;1;135;3;3;0;135.000000000000;135.000000000000
10515;AW00021514;Krystal Zhu;Accessories;76;50 and above;New;31.05.2013;148;1;70;3;3;0;70.000000000000;70.000000000000
10516;AW00021515;Barbara Yuan;Clothing;76;50 and above;New;06.06.2013;147;1;24;1;1;0;24.000000000000;24.000000000000
10517;AW00021516;Larry Serrano;Accessories;76;50 and above;New;11.12.2013;141;1;24;2;2;0;24.000000000000;24.000000000000
10535;AW00021534;Warren Rai;Bikes;62;50 and above;New;02.01.2013;152;2;1552;2;2;2;776.000000000000;776.000000000000
